sample,stage,outer_held_out_record,candidate,source,name,candidate_order,candidate_config,inner_mean_balanced_accuracy,inner_held_out_record,n_inner_train,n_inner_validation,accuracy,balanced_accuracy,auc,macro_f1,n_train,n_validation
q1_quality_matched,cue_locked,VisualCogA_Task-1,round1::rbf_svm_full_baseline_13_C_0.1_gamma_0.1,round1_classifier,round1::rbf_svm_full_baseline_13_C_0.1_gamma_0.1,26,"{""name"": ""rbf_svm_full_baseline_13_C_0.1_gamma_0.1"", ""model"": ""rbf_svm"", ""feature_set"": ""full_baseline_13"", ""scaler"": ""standard"", ""parameter"": 0.1, ""gamma"": 0.1, ""candidate"": ""rbf_svm_full_baseline_13_C_0.1_gamma_0.1"", ""parameters"": ""{\""parameter\"": 0.1, \""gamma\"": 0.1}""}",0.5,VisualCogB_Task-2,163.0,80.0,0.4625,0.5,0.5518541797611565,0.3162393162393162,,
q1_quality_matched,cue_locked,VisualCogA_Task-1,round1::rbf_svm_full_baseline_13_C_1_gamma_scale,round1_classifier,round1::rbf_svm_full_baseline_13_C_1_gamma_scale,27,"{""name"": ""rbf_svm_full_baseline_13_C_1_gamma_scale"", ""model"": ""rbf_svm"", ""feature_set"": ""full_baseline_13"", ""scaler"": ""standard"", ""parameter"": 1.0, ""gamma"": ""scale"", ""candidate"": ""rbf_svm_full_baseline_13_C_1_gamma_scale"", ""parameters"": ""{\""parameter\"": 1.0, \""gamma\"": \""scale\""}""}",0.48273019798828076,VisualCogA_Task-2,163.0,80.0,0.4375,0.4365079365079365,0.41968253968253966,0.43529411764705883,,
q1_quality_matched,cue_locked,VisualCogA_Task-1,round1::rbf_svm_full_baseline_13_C_1_gamma_scale,round1_classifier,round1::rbf_svm_full_baseline_13_C_1_gamma_scale,27,"{""name"": ""rbf_svm_full_baseline_13_C_1_gamma_scale"", ""model"": ""rbf_svm"", ""feature_set"": ""full_baseline_13"", ""scaler"": ""standard"", ""parameter"": 1.0, ""gamma"": ""scale"", ""candidate"": ""rbf_svm_full_baseline_13_C_1_gamma_scale"", ""parameters"": ""{\""parameter\"": 1.0, \""gamma\"": \""scale\""}""}",0.48273019798828076,VisualCogB_Task-1,160.0,83.0,0.5060240963855421,0.5069686411149825,0.5365853658536586,0.5034291551145483,,
q1_quality_matched,cue_locked,VisualCogA_Task-1,round1::rbf_svm_full_baseline_13_C_1_gamma_scale,round1_classifier,round1::rbf_svm_full_baseline_13_C_1_gamma_scale,27,"{""name"": ""rbf_svm_full_baseline_13_C_1_gamma_scale"", ""model"": ""rbf_svm"", ""feature_set"": ""full_baseline_13"", ""scaler"": ""standard"", ""parameter"": 1.0, ""gamma"": ""scale"", ""candidate"": ""rbf_svm_full_baseline_13_C_1_gamma_scale"", ""parameters"": ""{\""parameter\"": 1.0, \""gamma\"": \""scale\""}""}",0.48273019798828076,VisualCogB_Task-2,163.0,80.0,0.5,0.5047140163419233,0.5581395348837209,0.4996873045653534,,
q1_quality_matched,cue_locked,VisualCogA_Task-1,round1::rbf_svm_full_baseline_13_C_1_gamma_0.03,round1_classifier,round1::rbf_svm_full_baseline_13_C_1_gamma_0.03,28,"{""name"": ""rbf_svm_full_baseline_13_C_1_gamma_0.03"", ""model"": ""rbf_svm"", ""feature_set"": ""full_baseline_13"", ""scaler"": ""standard"", ""parameter"": 1.0, ""gamma"": 0.03, ""candidate"": ""rbf_svm_full_baseline_13_C_1_gamma_0.03"", ""parameters"": ""{\""parameter\"": 1.0, \""gamma\"": 0.03}""}",0.45143947529086503,VisualCogA_Task-2,163.0,80.0,0.4125,0.41428571428571426,0.38285714285714284,0.41167266468471286,,
q1_quality_matched,cue_locked,VisualCogA_Task-1,round1::rbf_svm_full_baseline_13_C_1_gamma_0.03,round1_classifier,round1::rbf_svm_full_baseline_13_C_1_gamma_0.03,28,"{""name"": ""rbf_svm_full_baseline_13_C_1_gamma_0.03"", ""model"": ""rbf_svm"", ""feature_set"": ""full_baseline_13"", ""scaler"": ""standard"", ""parameter"": 1.0, ""gamma"": 0.03, ""candidate"": ""rbf_svm_full_baseline_13_C_1_gamma_0.03"", ""parameters"": ""{\""parameter\"": 1.0, \""gamma\"": 0.03}""}",0.45143947529086503,VisualCogB_Task-1,160.0,83.0,0.4819277108433735,0.4840301974448316,0.5017421602787456,0.4667563125653668,,
q1_quality_matched,cue_locked,VisualCogA_Task-1,round1::rbf_svm_full_baseline_13_C_1_gamma_0.03,round1_classifier,round1::rbf_svm_full_baseline_13_C_1_gamma_0.03,28,"{""name"": ""rbf_svm_full_baseline_13_C_1_gamma_0.03"", ""model"": ""rbf_svm"", ""feature_set"": ""full_baseline_13"", ""scaler"": ""standard"", ""parameter"": 1.0, ""gamma"": 0.03, ""candidate"": ""rbf_svm_full_baseline_13_C_1_gamma_0.03"", ""parameters"": ""{\""parameter\"": 1.0, \""gamma\"": 0.03}""}",0.45143947529086503,VisualCogB_Task-2,163.0,80.0,0.4375,0.45600251414204906,0.5367693274670018,0.4108983799705449,,
q1_quality_matched,cue_locked,VisualCogA_Task-1,round1::rbf_svm_full_baseline_13_C_1_gamma_0.1,round1_classifier,round1::rbf_svm_full_baseline_13_C_1_gamma_0.1,29,"{""name"": ""rbf_svm_full_baseline_13_C_1_gamma_0.1"", ""model"": ""rbf_svm"", ""feature_set"": ""full_baseline_13"", ""scaler"": ""standard"", ""parameter"": 1.0, ""gamma"": 0.1, ""candidate"": ""rbf_svm_full_baseline_13_C_1_gamma_0.1"", ""parameters"": ""{\""parameter\"": 1.0, \""gamma\"": 0.1}""}",0.5111481629916117,VisualCogA_Task-2,163.0,80.0,0.4625,0.4587301587301587,0.44253968253968257,0.45835301527318534,,
q1_quality_matched,cue_locked,VisualCogA_Task-1,round1::rbf_svm_full_baseline_13_C_1_gamma_0.1,round1_classifier,round1::rbf_svm_full_baseline_13_C_1_gamma_0.1,29,"{""name"": ""rbf_svm_full_baseline_13_C_1_gamma_0.1"", ""model"": ""rbf_svm"", ""feature_set"": ""full_baseline_13"", ""scaler"": ""standard"", ""parameter"": 1.0, ""gamma"": 0.1, ""candidate"": ""rbf_svm_full_baseline_13_C_1_gamma_0.1"", ""parameters"": ""{\""parameter\"": 1.0, \""gamma\"": 0.1}""}",0.5111481629916117,VisualCogB_Task-1,160.0,83.0,0.5421686746987951,0.5429732868757259,0.5563298490127758,0.5405011655011656,,
q1_quality_matched,cue_locked,VisualCogA_Task-1,round1::rbf_svm_full_baseline_13_C_1_gamma_0.1,round1_classifier,round1::rbf_svm_full_baseline_13_C_1_gamma_0.1,29,"{""name"": ""rbf_svm_full_baseline_13_C_1_gamma_0.1"", ""model"": ""rbf_svm"", ""feature_set"": ""full_baseline_13"", ""scaler"": ""standard"", ""parameter"": 1.0, ""gamma"": 0.1, ""candidate"": ""rbf_svm_full_baseline_13_C_1_gamma_0.1"", ""parameters"": ""{\""parameter\"": 1.0, \""gamma\"": 0.1}""}",0.5111481629916117,VisualCogB_Task-2,163.0,80.0,0.525,0.5317410433689503,0.5631678189817725,0.5238095238095238,,
q1_quality_matched,cue_locked,VisualCogA_Task-1,round1::rbf_svm_full_baseline_13_C_10_gamma_scale,round1_classifier,round1::rbf_svm_full_baseline_13_C_10_gamma_scale,30,"{""name"": ""rbf_svm_full_baseline_13_C_10_gamma_scale"", ""model"": ""rbf_svm"", ""feature_set"": ""full_baseline_13"", ""scaler"": ""standard"", ""parameter"": 10.0, ""gamma"": ""scale"", ""candidate"": ""rbf_svm_full_baseline_13_C_10_gamma_scale"", ""parameters"": ""{\""parameter\"": 10.0, \""gamma\"": \""scale\""}""}",0.4692211861809139,VisualCogA_Task-2,163.0,80.0,0.425,0.4126984126984127,0.4565079365079365,0.4117647058823529,,
q1_quality_matched,cue_locked,VisualCogA_Task-1,round1::rbf_svm_full_baseline_13_C_10_gamma_scale,round1_classifier,round1::rbf_svm_full_baseline_13_C_10_gamma_scale,30,"{""name"": ""rbf_svm_full_baseline_13_C_10_gamma_scale"", ""model"": ""rbf_svm"", ""feature_set"": ""full_baseline_13"", ""scaler"": ""standard"", ""parameter"": 10.0, ""gamma"": ""scale"", ""candidate"": ""rbf_svm_full_baseline_13_C_10_gamma_scale"", ""parameters"": ""{\""parameter\"": 10.0, \""gamma\"": \""scale\""}""}",0.4692211861809139,VisualCogB_Task-1,160.0,83.0,0.5180722891566265,0.519163763066202,0.5609756097560976,0.5146198830409356,,
q1_quality_matched,cue_locked,VisualCogA_Task-1,round1::rbf_svm_full_baseline_13_C_10_gamma_scale,round1_classifier,round1::rbf_svm_full_baseline_13_C_10_gamma_scale,30,"{""name"": ""rbf_svm_full_baseline_13_C_10_gamma_scale"", ""model"": ""rbf_svm"", ""feature_set"": ""full_baseline_13"", ""scaler"": ""standard"", ""parameter"": 10.0, ""gamma"": ""scale"", ""candidate"": ""rbf_svm_full_baseline_13_C_10_gamma_scale"", ""parameters"": ""{\""parameter\"": 10.0, \""gamma\"": \""scale\""}""}",0.4692211861809139,VisualCogB_Task-2,163.0,80.0,0.475,0.475801382778127,0.5216844751728472,0.474671669793621,,
q1_quality_matched,cue_locked,VisualCogA_Task-1,round1::rbf_svm_full_baseline_13_C_10_gamma_0.03,round1_classifier,round1::rbf_svm_full_baseline_13_C_10_gamma_0.03,31,"{""name"": ""rbf_svm_full_baseline_13_C_10_gamma_0.03"", ""model"": ""rbf_svm"", ""feature_set"": ""full_baseline_13"", ""scaler"": ""standard"", ""parameter"": 10.0, ""gamma"": 0.03, ""candidate"": ""rbf_svm_full_baseline_13_C_10_gamma_0.03"", ""parameters"": ""{\""parameter\"": 10.0, \""gamma\"": 0.03}""}",0.5345290797644741,VisualCogA_Task-2,163.0,80.0,0.4875,0.4841269841269841,0.4387301587301587,0.48354589828373484,,
q1_quality_matched,cue_locked,VisualCogA_Task-1,round1::rbf_svm_full_baseline_13_C_10_gamma_0.03,round1_classifier,round1::rbf_svm_full_baseline_13_C_10_gamma_0.03,31,"{""name"": ""rbf_svm_full_baseline_13_C_10_gamma_0.03"", ""model"": ""rbf_svm"", ""feature_set"": ""full_baseline_13"", ""scaler"": ""standard"", ""parameter"": 10.0, ""gamma"": 0.03, ""candidate"": ""rbf_svm_full_baseline_13_C_10_gamma_0.03"", ""parameters"": ""{\""parameter\"": 10.0, \""gamma\"": 0.03}""}",0.5345290797644741,VisualCogB_Task-1,160.0,83.0,0.5662650602409639,0.5682346109175378,0.5609756097560976,0.5553571428571429,,
q1_quality_matched,cue_locked,VisualCogA_Task-1,round1::rbf_svm_full_baseline_13_C_10_gamma_0.03,round1_classifier,round1::rbf_svm_full_baseline_13_C_10_gamma_0.03,31,"{""name"": ""rbf_svm_full_baseline_13_C_10_gamma_0.03"", ""model"": ""rbf_svm"", ""feature_set"": ""full_baseline_13"", ""scaler"": ""standard"", ""parameter"": 10.0, ""gamma"": 0.03, ""candidate"": ""rbf_svm_full_baseline_13_C_10_gamma_0.03"", ""parameters"": ""{\""parameter\"": 10.0, \""gamma\"": 0.03}""}",0.5345290797644741,VisualCogB_Task-2,163.0,80.0,0.55,0.5512256442489001,0.5606536769327467,0.549718574108818,,
q1_quality_matched,cue_locked,VisualCogA_Task-1,round1::rbf_svm_full_baseline_13_C_10_gamma_0.1,round1_classifier,round1::rbf_svm_full_baseline_13_C_10_gamma_0.1,32,"{""name"": ""rbf_svm_full_baseline_13_C_10_gamma_0.1"", ""model"": ""rbf_svm"", ""feature_set"": ""full_baseline_13"", ""scaler"": ""standard"", ""parameter"": 10.0, ""gamma"": 0.1, ""candidate"": ""rbf_svm_full_baseline_13_C_10_gamma_0.1"", ""parameters"": ""{\""parameter\"": 10.0, \""gamma\"": 0.1}""}",0.4855123578322671,VisualCogA_Task-2,163.0,80.0,0.4625,0.4492063492063492,0.46793650793650793,0.4479216819130155,,
q1_quality_matched,cue_locked,VisualCogA_Task-1,round1::rbf_svm_full_baseline_13_C_10_gamma_0.1,round1_classifier,round1::rbf_svm_full_baseline_13_C_10_gamma_0.1,32,"{""name"": ""rbf_svm_full_baseline_13_C_10_gamma_0.1"", ""model"": ""rbf_svm"", ""feature_set"": ""full_baseline_13"", ""scaler"": ""standard"", ""parameter"": 10.0, ""gamma"": 0.1, ""candidate"": ""rbf_svm_full_baseline_13_C_10_gamma_0.1"", ""parameters"": ""{\""parameter\"": 10.0, \""gamma\"": 0.1}""}",0.4855123578322671,VisualCogB_Task-1,160.0,83.0,0.5060240963855421,0.5063879210220674,0.5452961672473867,0.5057371096586782,,
q1_quality_matched,cue_locked,VisualCogA_Task-1,round1::rbf_svm_full_baseline_13_C_10_gamma_0.1,round1_classifier,round1::rbf_svm_full_baseline_13_C_10_gamma_0.1,32,"{""name"": ""rbf_svm_full_baseline_13_C_10_gamma_0.1"", ""model"": ""rbf_svm"", ""feature_set"": ""full_baseline_13"", ""scaler"": ""standard"", ""parameter"": 10.0, ""gamma"": 0.1, ""candidate"": ""rbf_svm_full_baseline_13_C_10_gamma_0.1"", ""parameters"": ""{\""parameter\"": 10.0, \""gamma\"": 0.1}""}",0.4855123578322671,VisualCogB_Task-2,163.0,80.0,0.5,0.5009428032683847,0.5091137649277184,0.4996873045653534,,
q1_quality_matched,cue_locked,VisualCogA_Task-1,round1::robust_logistic_drop_redundant_alpha_asym_12_l2_0.1,round1_classifier,round1::robust_logistic_drop_redundant_alpha_asym_12_l2_0.1,33,"{""name"": ""robust_logistic_drop_redundant_alpha_asym_12_l2_0.1"", ""model"": ""logistic"", ""feature_set"": ""drop_redundant_alpha_asym_12"", ""scaler"": ""robust"", ""parameter"": 0.1, ""gamma"": null, ""candidate"": ""robust_logistic_drop_redundant_alpha_asym_12_l2_0.1"", ""parameters"": ""{\""parameter\"": 0.1, \""gamma\"": null}""}",0.49167063911817177,VisualCogA_Task-2,163.0,80.0,0.475,0.4666666666666667,0.4355555555555556,0.4666666666666667,,
q1_quality_matched,cue_locked,VisualCogA_Task-1,round1::robust_logistic_drop_redundant_alpha_asym_12_l2_0.1,round1_classifier,round1::robust_logistic_drop_redundant_alpha_asym_12_l2_0.1,33,"{""name"": ""robust_logistic_drop_redundant_alpha_asym_12_l2_0.1"", ""model"": ""logistic"", ""feature_set"": ""drop_redundant_alpha_asym_12"", ""scaler"": ""robust"", ""parameter"": 0.1, ""gamma"": null, ""candidate"": ""robust_logistic_drop_redundant_alpha_asym_12_l2_0.1"", ""parameters"": ""{\""parameter\"": 0.1, \""gamma\"": null}""}",0.49167063911817177,VisualCogB_Task-1,160.0,83.0,0.5060240963855421,0.5055168408826946,0.5226480836236933,0.504874145205878,,
q1_quality_matched,cue_locked,VisualCogA_Task-1,round1::robust_logistic_drop_redundant_alpha_asym_12_l2_0.1,round1_classifier,round1::robust_logistic_drop_redundant_alpha_asym_12_l2_0.1,33,"{""name"": ""robust_logistic_drop_redundant_alpha_asym_12_l2_0.1"", ""model"": ""logistic"", ""feature_set"": ""drop_redundant_alpha_asym_12"", ""scaler"": ""robust"", ""parameter"": 0.1, ""gamma"": null, ""candidate"": ""robust_logistic_drop_redundant_alpha_asym_12_l2_0.1"", ""parameters"": ""{\""parameter\"": 0.1, \""gamma\"": null}""}",0.49167063911817177,VisualCogB_Task-2,163.0,80.0,0.5,0.502828409805154,0.47014456316781894,0.5,,
q1_quality_matched,cue_locked,VisualCogA_Task-1,round1::robust_logistic_drop_redundant_alpha_asym_12_l2_1,round1_classifier,round1::robust_logistic_drop_redundant_alpha_asym_12_l2_1,34,"{""name"": ""robust_logistic_drop_redundant_alpha_asym_12_l2_1"", ""model"": ""logistic"", ""feature_set"": ""drop_redundant_alpha_asym_12"", ""scaler"": ""robust"", ""parameter"": 1.0, ""gamma"": null, ""candidate"": ""robust_logistic_drop_redundant_alpha_asym_12_l2_1"", ""parameters"": ""{\""parameter\"": 1.0, \""gamma\"": null}""}",0.4841832513982259,VisualCogA_Task-2,163.0,80.0,0.4625,0.45555555555555555,0.4196825396825397,0.45561006488368416,,
q1_quality_matched,cue_locked,VisualCogA_Task-1,round1::robust_logistic_drop_redundant_alpha_asym_12_l2_1,round1_classifier,round1::robust_logistic_drop_redundant_alpha_asym_12_l2_1,34,"{""name"": ""robust_logistic_drop_redundant_alpha_asym_12_l2_1"", ""model"": ""logistic"", ""feature_set"": ""drop_redundant_alpha_asym_12"", ""scaler"": ""robust"", ""parameter"": 1.0, ""gamma"": null, ""candidate"": ""robust_logistic_drop_redundant_alpha_asym_12_l2_1"", ""parameters"": ""{\""parameter\"": 1.0, \""gamma\"": null}""}",0.4841832513982259,VisualCogB_Task-1,160.0,83.0,0.5180722891566265,0.5174216027874564,0.5180023228803716,0.5163170163170163,,
q1_quality_matched,cue_locked,VisualCogA_Task-1,round1::robust_logistic_drop_redundant_alpha_asym_12_l2_1,round1_classifier,round1::robust_logistic_drop_redundant_alpha_asym_12_l2_1,34,"{""name"": ""robust_logistic_drop_redundant_alpha_asym_12_l2_1"", ""model"": ""logistic"", ""feature_set"": ""drop_redundant_alpha_asym_12"", ""scaler"": ""robust"", ""parameter"": 1.0, ""gamma"": null, ""candidate"": ""robust_logistic_drop_redundant_alpha_asym_12_l2_1"", ""parameters"": ""{\""parameter\"": 1.0, \""gamma\"": null}""}",0.4841832513982259,VisualCogB_Task-2,163.0,80.0,0.475,0.4795725958516657,0.46260213702074165,0.474671669793621,,
q1_quality_matched,cue_locked,VisualCogA_Task-1,round1::robust_logistic_drop_redundant_alpha_asym_12_l2_10,round1_classifier,round1::robust_logistic_drop_redundant_alpha_asym_12_l2_10,35,"{""name"": ""robust_logistic_drop_redundant_alpha_asym_12_l2_10"", ""model"": ""logistic"", ""feature_set"": ""drop_redundant_alpha_asym_12"", ""scaler"": ""robust"", ""parameter"": 10.0, ""gamma"": null, ""candidate"": ""robust_logistic_drop_redundant_alpha_asym_12_l2_10"", ""parameters"": ""{\""parameter\"": 10.0, \""gamma\"": null}""}",0.458799622894915,VisualCogA_Task-2,163.0,80.0,0.4375,0.4301587301587302,0.39555555555555555,0.43028960278525086,,
q1_quality_matched,cue_locked,VisualCogA_Task-1,round1::robust_logistic_drop_redundant_alpha_asym_12_l2_10,round1_classifier,round1::robust_logistic_drop_redundant_alpha_asym_12_l2_10,35,"{""name"": ""robust_logistic_drop_redundant_alpha_asym_12_l2_10"", ""model"": ""logistic"", ""feature_set"": ""drop_redundant_alpha_asym_12"", ""scaler"": ""robust"", ""parameter"": 10.0, ""gamma"": null, ""candidate"": ""robust_logistic_drop_redundant_alpha_asym_12_l2_10"", ""parameters"": ""{\""parameter\"": 10.0, \""gamma\"": null}""}",0.458799622894915,VisualCogB_Task-1,160.0,83.0,0.5301204819277109,0.5307781649245064,0.5011614401858304,0.5290266259275426,,
q1_quality_matched,cue_locked,VisualCogA_Task-1,round1::robust_logistic_drop_redundant_alpha_asym_12_l2_10,round1_classifier,round1::robust_logistic_drop_redundant_alpha_asym_12_l2_10,35,"{""name"": ""robust_logistic_drop_redundant_alpha_asym_12_l2_10"", ""model"": ""logistic"", ""feature_set"": ""drop_redundant_alpha_asym_12"", ""scaler"": ""robust"", ""parameter"": 10.0, ""gamma"": null, ""candidate"": ""robust_logistic_drop_redundant_alpha_asym_12_l2_10"", ""parameters"": ""{\""parameter\"": 10.0, \""gamma\"": null}""}",0.458799622894915,VisualCogB_Task-2,163.0,80.0,0.4,0.4154619736015085,0.470144563167819,0.3810444874274661,,
q1_quality_matched,cue_locked,VisualCogA_Task-1,round1::linear_svm_drop_redundant_alpha_asym_12_C_0.01,round1_classifier,round1::linear_svm_drop_redundant_alpha_asym_12_C_0.01,36,"{""name"": ""linear_svm_drop_redundant_alpha_asym_12_C_0.01"", ""model"": ""linear_svm"", ""feature_set"": ""drop_redundant_alpha_asym_12"", ""scaler"": ""standard"", ""parameter"": 0.01, ""gamma"": null, ""candidate"": ""linear_svm_drop_redundant_alpha_asym_12_C_0.01"", ""parameters"": ""{\""parameter\"": 0.01, \""gamma\"": null}""}",0.46414930042269803,VisualCogA_Task-2,163.0,80.0,0.4375,0.4238095238095238,0.4006349206349207,0.4222436206066442,,
q1_quality_matched,cue_locked,VisualCogA_Task-1,round1::linear_svm_drop_redundant_alpha_asym_12_C_0.01,round1_classifier,round1::linear_svm_drop_redundant_alpha_asym_12_C_0.01,36,"{""name"": ""linear_svm_drop_redundant_alpha_asym_12_C_0.01"", ""model"": ""linear_svm"", ""feature_set"": ""drop_redundant_alpha_asym_12"", ""scaler"": ""standard"", ""parameter"": 0.01, ""gamma"": null, ""candidate"": ""linear_svm_drop_redundant_alpha_asym_12_C_0.01"", ""parameters"": ""{\""parameter\"": 0.01, \""gamma\"": null}""}",0.46414930042269803,VisualCogB_Task-1,160.0,83.0,0.5180722891566265,0.5182926829268293,0.5034843205574913,0.5180023228803716,,
q1_quality_matched,cue_locked,VisualCogA_Task-1,round1::linear_svm_drop_redundant_alpha_asym_12_C_0.01,round1_classifier,round1::linear_svm_drop_redundant_alpha_asym_12_C_0.01,36,"{""name"": ""linear_svm_drop_redundant_alpha_asym_12_C_0.01"", ""model"": ""linear_svm"", ""feature_set"": ""drop_redundant_alpha_asym_12"", ""scaler"": ""standard"", ""parameter"": 0.01, ""gamma"": null, ""candidate"": ""linear_svm_drop_redundant_alpha_asym_12_C_0.01"", ""parameters"": ""{\""parameter\"": 0.01, \""gamma\"": null}""}",0.46414930042269803,VisualCogB_Task-2,163.0,80.0,0.4375,0.450345694531741,0.4814582023884349,0.4266602962255136,,
q1_quality_matched,cue_locked,VisualCogA_Task-1,round1::linear_svm_drop_redundant_alpha_asym_12_C_0.1,round1_classifier,round1::linear_svm_drop_redundant_alpha_asym_12_C_0.1,37,"{""name"": ""linear_svm_drop_redundant_alpha_asym_12_C_0.1"", ""model"": ""linear_svm"", ""feature_set"": ""drop_redundant_alpha_asym_12"", ""scaler"": ""standard"", ""parameter"": 0.1, ""gamma"": null, ""candidate"": ""linear_svm_drop_redundant_alpha_asym_12_C_0.1"", ""parameters"": ""{\""parameter\"": 0.1, \""gamma\"": null}""}",0.4829359786818664,VisualCogA_Task-2,163.0,80.0,0.4625,0.4523809523809524,0.42412698412698413,0.452142060837713,,
q1_quality_matched,cue_locked,VisualCogA_Task-1,round1::linear_svm_drop_redundant_alpha_asym_12_C_0.1,round1_classifier,round1::linear_svm_drop_redundant_alpha_asym_12_C_0.1,37,"{""name"": ""linear_svm_drop_redundant_alpha_asym_12_C_0.1"", ""model"": ""linear_svm"", ""feature_set"": ""drop_redundant_alpha_asym_12"", ""scaler"": ""standard"", ""parameter"": 0.1, ""gamma"": null, ""candidate"": ""linear_svm_drop_redundant_alpha_asym_12_C_0.1"", ""parameters"": ""{\""parameter\"": 0.1, \""gamma\"": null}""}",0.4829359786818664,VisualCogB_Task-1,160.0,83.0,0.5060240963855421,0.5052264808362369,0.5180023228803716,0.5034291551145483,,
q1_quality_matched,cue_locked,VisualCogA_Task-1,round1::linear_svm_drop_redundant_alpha_asym_12_C_0.1,round1_classifier,round1::linear_svm_drop_redundant_alpha_asym_12_C_0.1,37,"{""name"": ""linear_svm_drop_redundant_alpha_asym_12_C_0.1"", ""model"": ""linear_svm"", ""feature_set"": ""drop_redundant_alpha_asym_12"", ""scaler"": ""standard"", ""parameter"": 0.1, ""gamma"": null, ""candidate"": ""linear_svm_drop_redundant_alpha_asym_12_C_0.1"", ""parameters"": ""{\""parameter\"": 0.1, \""gamma\"": null}""}",0.4829359786818664,VisualCogB_Task-2,163.0,80.0,0.4875,0.4912005028284098,0.46825895663104966,0.4874199093608376,,
q1_quality_matched,cue_locked,VisualCogA_Task-1,round1::linear_svm_drop_redundant_alpha_asym_12_C_1,round1_classifier,round1::linear_svm_drop_redundant_alpha_asym_12_C_1,38,"{""name"": ""linear_svm_drop_redundant_alpha_asym_12_C_1"", ""model"": ""linear_svm"", ""feature_set"": ""drop_redundant_alpha_asym_12"", ""scaler"": ""standard"", ""parameter"": 1.0, ""gamma"": null, ""candidate"": ""linear_svm_drop_redundant_alpha_asym_12_C_1"", ""parameters"": ""{\""parameter\"": 1.0, \""gamma\"": null}""}",0.4999827840156825,VisualCogA_Task-2,163.0,80.0,0.4625,0.4523809523809524,0.4330158730158731,0.452142060837713,,
q1_quality_matched,cue_locked,VisualCogA_Task-1,round1::linear_svm_drop_redundant_alpha_asym_12_C_1,round1_classifier,round1::linear_svm_drop_redundant_alpha_asym_12_C_1,38,"{""name"": ""linear_svm_drop_redundant_alpha_asym_12_C_1"", ""model"": ""linear_svm"", ""feature_set"": ""drop_redundant_alpha_asym_12"", ""scaler"": ""standard"", ""parameter"": 1.0, ""gamma"": null, ""candidate"": ""linear_svm_drop_redundant_alpha_asym_12_C_1"", ""parameters"": ""{\""parameter\"": 1.0, \""gamma\"": null}""}",0.4999827840156825,VisualCogB_Task-1,160.0,83.0,0.5180722891566265,0.5177119628339141,0.5226480836236933,0.5174418604651163,,
q1_quality_matched,cue_locked,VisualCogA_Task-1,round1::linear_svm_drop_redundant_alpha_asym_12_C_1,round1_classifier,round1::linear_svm_drop_redundant_alpha_asym_12_C_1,38,"{""name"": ""linear_svm_drop_redundant_alpha_asym_12_C_1"", ""model"": ""linear_svm"", ""feature_set"": ""drop_redundant_alpha_asym_12"", ""scaler"": ""standard"", ""parameter"": 1.0, ""gamma"": null, ""candidate"": ""linear_svm_drop_redundant_alpha_asym_12_C_1"", ""parameters"": ""{\""parameter\"": 1.0, \""gamma\"": null}""}",0.4999827840156825,VisualCogB_Task-2,163.0,80.0,0.525,0.5298554368321811,0.4732872407291011,0.5247029393370857,,
q1_quality_matched,cue_locked,VisualCogA_Task-1,round1::linear_svm_drop_redundant_alpha_asym_12_C_10,round1_classifier,round1::linear_svm_drop_redundant_alpha_asym_12_C_10,39,"{""name"": ""linear_svm_drop_redundant_alpha_asym_12_C_10"", ""model"": ""linear_svm"", ""feature_set"": ""drop_redundant_alpha_asym_12"", ""scaler"": ""standard"", ""parameter"": 10.0, ""gamma"": null, ""candidate"": ""linear_svm_drop_redundant_alpha_asym_12_C_10"", ""parameters"": ""{\""parameter\"": 10.0, \""gamma\"": null}""}",0.4999827840156825,VisualCogA_Task-2,163.0,80.0,0.4625,0.4523809523809524,0.4336507936507936,0.452142060837713,,
q1_quality_matched,cue_locked,VisualCogA_Task-1,round1::linear_svm_drop_redundant_alpha_asym_12_C_10,round1_classifier,round1::linear_svm_drop_redundant_alpha_asym_12_C_10,39,"{""name"": ""linear_svm_drop_redundant_alpha_asym_12_C_10"", ""model"": ""linear_svm"", ""feature_set"": ""drop_redundant_alpha_asym_12"", ""scaler"": ""standard"", ""parameter"": 10.0, ""gamma"": null, ""candidate"": ""linear_svm_drop_redundant_alpha_asym_12_C_10"", ""parameters"": ""{\""parameter\"": 10.0, \""gamma\"": null}""}",0.4999827840156825,VisualCogB_Task-1,160.0,83.0,0.5180722891566265,0.5177119628339141,0.524390243902439,0.5174418604651163,,
q1_quality_matched,cue_locked,VisualCogA_Task-1,round1::linear_svm_drop_redundant_alpha_asym_12_C_10,round1_classifier,round1::linear_svm_drop_redundant_alpha_asym_12_C_10,39,"{""name"": ""linear_svm_drop_redundant_alpha_asym_12_C_10"", ""model"": ""linear_svm"", ""feature_set"": ""drop_redundant_alpha_asym_12"", ""scaler"": ""standard"", ""parameter"": 10.0, ""gamma"": null, ""candidate"": ""linear_svm_drop_redundant_alpha_asym_12_C_10"", ""parameters"": ""{\""parameter\"": 10.0, \""gamma\"": null}""}",0.4999827840156825,VisualCogB_Task-2,163.0,80.0,0.525,0.5298554368321811,0.474544311753614,0.5247029393370857,,
